crop,split,class,filename,size_bytes,width,height,mode,is_valid,sha256,dhash
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot869.jpg,128115,768,1024,RGB,True,d616204cdd020f18f228fcc659f5ca6b968cc166b22bb01bd2468bafdae498be,fd8dbdf8f8b9fce8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot870.jpg,122256,768,1024,RGB,True,8f82fa475b291c5a01ca5bd5ee8b358b0bd5afc1f83b5f46fe4b561ed8e0bc3f,e99df978f8fcece8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot871.jpg,125939,768,1024,RGB,True,c816d8ca9c5a05b6243a0effaef70256b4be1fb709c3282871ae4d4a6f9b1bbc,89b9f9f8d9fcece8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot872.jpg,117412,768,1024,RGB,True,28867745bc215b972fba3131f44bec266b73a764b3595d9e7e092d083b8220d4,39f978f8d8fce8a8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot873.jpg,109233,768,1024,RGB,True,7e1124444fd9cae421b92b01833cd85d11e9f2abac85fed4d1dd6250853e0f7d,f9e9f8d9fcfcb8b8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot874.jpg,108986,768,1024,RGB,True,18d16b1208486d50faf3009223af75e2474a08696cce4737d4a86e75d46ad22c,e978d9d9fcbcb8fa
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot875.jpg,107493,768,1024,RGB,True,25c3ea7e14247ea29518553b01984b0fc4be3c155c6456e966c9c703d39c8496,38d1d9fcfcbcb8f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot876.jpg,103637,768,1024,RGB,True,7e62e9b59c945ccc4781b10081dde06a29bd03886c6465d00141e86d8df3b601,d1c1f9f4b4b4faea
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot877.jpg,144340,768,1024,RGB,True,2256a8af7fd2d293ea9556d939ad8fc379ac5388b6c8466c7cfcaff1bb192f84,8dfcfcf8d8fce8f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot878.jpg,145390,768,1024,RGB,True,d0d63a81d1ca060eaa76aaf00bfce6e42aab4d520159195131c281b8b4c42468,9cfcfcf8dcfce8f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot879.jpg,157291,768,1024,RGB,True,743f20b9e14608dc4e2b20bd98857f47e8d46924d812bb86303a3f0a1f8399a4,9dfc78f8dcfce8f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot880.jpg,149727,768,1024,RGB,True,47b4014ab05953347ae52cbfba5d33cfdfcb1a18ac69e3621a36abd94e2dbaa3,9dfc7cd8dcfce8b8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot881.jpg,159770,768,1024,RGB,True,30e1f77f9eaa7c65d82bff2046f24bafe1bb74d287b68e441690ddd6ed6d2265,bdf878d8fcfce838
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot882.jpg,156619,768,1024,RGB,True,27c610ff2ca1ac3a33692a60af9e06a8b6e838baf7ae3eeffe910ba86362229d,bdf978d8fcfce838
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot884.jpg,121269,768,1024,RGB,True,ed290e8ab12227e12ef0c55a74907fbda00410798c71e1842b771a6d8b1df283,f9f9f8d9fcece878
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot885.jpg,117038,768,1024,RGB,True,ba5f54d3fdd972812e37602a1efc886bad20bb4c2877e9057a3087531bced6c8,f979b9d9fcec70e0
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot887.jpg,117588,768,1024,RGB,True,8742aba9fb08db1119dbae678c3af3d78986b2be95858874460a2f1ccc9d3190,59d9d9fcb5b4f0e4
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot888.jpg,116973,768,1024,RGB,True,f211d2dbc235c3730419ee38e9cae79ff7e0d97b441cfada15731320cff2bc1e,f8d9f8f5b534e4dc
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot889.jpg,122127,768,1024,RGB,True,2ab95628365f1ea543f2a02138fdfcd04b2075aacbec75685e1c8e1d580eb54e,d9d9f8b5b5f4e4fc
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot890.jpg,135594,768,1024,RGB,True,e89b2841f3af5e0a3ce57d67e3bdf67191c83f43f1135f5586626e5e88f9c9f3,d1d9f9b5b5f4e4fc
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot891.jpg,129042,768,1024,RGB,True,4f59c86ed0cfdadd02c172be669990474baec75d9d60e057fcaf6883a30f2977,c9d9f5b535e4e4f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot892.jpg,120691,768,1024,RGB,True,4fe39ee9d6caa891098fb88c65f182caff52ae7e0c7a1a7aedd76b44e0f3d024,c9f9f5b534e4f4f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot893.jpg,120233,768,1024,RGB,True,dbec09ea735adaab20fbfa63088942cfb9d575a8453b185afdec716e9c5d8479,c9f9f1b575e5d4f8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot894.jpg,128411,768,1024,RGB,True,ea87ed71e1fd5ae70e12006bad043bd98b6a52ad502e71291f20620da3fca8e2,d9f9b9317565d8f5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot895.jpg,192273,768,1024,RGB,True,23be622ecfe802342a07fe0c9722734aebd8b84681acdebac53eb547078794db,e7e5fdfdfbfbd8d0
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot896.jpg,194273,768,1024,RGB,True,9db61ef41a1768eb264ac447d2a1863da04419d22a45083a14205b11acfebe0a,e2f5f5fdfdf9d8e8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot897.jpg,192971,768,1024,RGB,True,c08958b60b19d5f0d2cecae51defcc65232949425510c51868df1856fdfefa27,e2f2f4f4fdf9f8e8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot898.jpg,218532,768,1024,RGB,True,f87075821c3868c84272f6f9ddb0ea9b0abe54b2e45cc0045a76d4c15d1a6f19,e3f2f6f4f5fdf9e8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot899.jpg,207248,768,1024,RGB,True,a07fa291bc62e82524a680f3bca431519ac7301b0269304c7aac8fc80f5f7bc1,63f2f6f6f4fdfde8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot900.jpg,219262,768,1024,RGB,True,b6f57a1ff65db9bbb6bfcfb1c9c147073efb3c5a6af26429e4b00301c804105e,63f2f6f6f4fdfd68
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot901.jpg,217101,768,1024,RGB,True,15ad75cc07be7a20f6df862d08c854cad730ed1f4980a0abe2419c7958b66979,63f2f2f6f4f5fd68
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot902.jpg,209158,768,1024,RGB,True,644415eb32a522d4c09ecd654526eff1afb0beec019f105621db7094049c8e3d,63f2f2f6f4f5ec6c
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot903.jpg,207664,768,1024,RGB,True,8c190b6807a83ba9021b5f23abc9d87d1d3857a3c8d8d9d34fe6a8d71508c10a,63f0f2fef6f4e46c
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot904.jpg,191816,768,1024,RGB,True,f5e601757d45f6c6071fc4afcb0499c51ef00b6b6c1bb4ad742efbc23c0cb1de,6bf1f27af6f6e464
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot905.jpg,180877,768,1024,RGB,True,95cb544ff79f674f59e6bd8889fa535ba8329cc6476def1486536fa957fa9bc5,b975797b7af2f636
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot906.jpg,182191,768,1024,RGB,True,a52f9e2e23462cc1dbee0d627221dbb3deae5ef3dc22ae2fd94352467d051114,b1b4783d3573735b
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot907.jpg,191139,768,1024,RGB,True,f2207393c84941a4cd0c25808b2efdf5ea6db7f5de11fe6de3bf413b96e8edd7,d0ba34b693b1b1a5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot908.jpg,190358,768,1024,RGB,True,bfd46faa7531f90beab23a805263e620afb55255365ed97703703753c35d600d,50345652d0d0dcd2
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot909.jpg,178785,768,1024,RGB,True,a1544c36de602e3f40f9a8f3b290ea6ff071807f8104d69202187155b422c197,4114424141484660
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot910.jpg,185025,768,1024,RGB,True,40e9fca2b44979d4b1dead6e531928d2c7a2cf191e6fa6bfc93901d4ea44db4a,242223a128242338
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot911.jpg,200177,768,1024,RGB,True,04ff718e003f0387d3fe316ee7f100e645993f583155d954568616db940e2722,000239b03834901c
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot912.jpg,188019,768,1024,RGB,True,fd2020bdfec397ce20ed68f8528ef2ea87e09cd31816d09780afab3458ba4cf3,921319901c169914
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot913.jpg,180662,768,1024,RGB,True,16afc84bddf892bcf3adcb9dcd96ed0f9942850d2e2b940439e06739aa45af1f,1201805804024906
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot914.jpg,179777,768,1024,RGB,True,564d789e076f918b6bddee6df599be824b196d1195faefa0b509d5377ab2028e,400184480403cc02
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot915.jpg,189628,768,1024,RGB,True,a9d4ef0037468ca502ae106d285f763644133aa316dc576b71390bd39404f3d1,408084080603a402
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot916.jpg,195104,768,1024,RGB,True,03b2c48e16c91497c45780aa00472d93a4fda96ee34308a8d72cedf062ba94fd,418040280601a402
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot917.jpg,170445,768,1024,RGB,True,31999d0465f9e36a4692006960df271ae863bf9a9bae52e57a332ef71571281f,0180402c02812601
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot918.jpg,166179,768,1024,RGB,True,744e894a7da7fc532201314e78521b1d8730da417b055304d753701c33c4f5a7,0140000403805280
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot919.jpg,155979,768,1024,RGB,True,619c1592cae787b2a818570ee4e7a6f4464d2a1432804caa78aa75c304383146,8040000601500160
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot920.jpg,155044,768,1024,RGB,True,eb4a96a277e7408ffd9f13bd2788272158f674019b5837e8a0efdb2407d571b9,4000040380202038
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot921.jpg,159283,768,1024,RGB,True,db41eedf03656cf4aa129b9c981e642f9f7ef3f3f28c4c77ac81d2af816cee4a,000004010020300c
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot922.jpg,164612,768,1024,RGB,True,95281565d493e3c82a128f3284bdf227c4f8f517a0a6ba8e1e0e3a32e1f87c9b,0000008100201025
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot923.jpg,152730,768,1024,RGB,True,3e71b8bda58dc0ace2ad34ad0afce5cc29dc5483bac11af5ca72611d237eaa29,0000018000100c80
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot924.jpg,146457,768,1024,RGB,True,e7788c78725ce8fb592e03648b03fb16a0366bbdd06104dd2d6ae74a3bd5767e,0000010000100620
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot925.jpg,119999,768,1024,RGB,True,52c4cb819a673a4a2e562fafadd46923cb90876cec4011f132209d905ec13e9b,000200180080000f
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot926.jpg,118192,768,1024,RGB,True,1c929e9d37e626716236670761697bca5960c15318ff5d93d366b7121c08887b,0201004042000001
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot927.jpg,119235,768,1024,RGB,True,d2eb59a5896256610e9f19f84a799e1d38b03ec7eb2f596bfa0c3d01e9010104,8000043000008180
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot928.jpg,112004,768,1024,RGB,True,3af1cc27fa42bae38d07813f70ce95e5e08cd22324fb94ed6bbdcf6def60dac7,8100043000008284
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot929.jpg,100899,768,1024,RGB,True,10fc4457dc71cb67e7885dfae634cb1f0276f4fc923783040516ff9387b086c9,610014980000c2c4
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot930.jpg,171633,768,1024,RGB,True,560cb3e9eaf99e5d62e98d992273f235b0bcc20baeb27e3bc1743d484ad9e696,65e27259fc96063a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot931.jpg,175781,768,1024,RGB,True,aa936821e3ba5d87a297b72bdaec73b677750177411e874d1ba0ed035ff0d63f,63a27359bc16063a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot932.jpg,172845,768,1024,RGB,True,dbfcf60c51682ed3348711d4bdb2b118657269cd4329ba08474825c9df7269da,67a27359ac16023a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot933.jpg,179172,768,1024,RGB,True,4096c0eb0febc9250584e856f657858dd1a12e5b3ff155d29512468080abc0bb,67a27359ac161a19
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot934.jpg,175224,768,1024,RGB,True,6d46e94981f60b11a1957bbf539dd861bfb6b3cc1c101e1f0ca1457a59636055,65a27359ac161a19
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot935.jpg,174995,768,1024,RGB,True,ddea6df8e8a5e9f68828798dc85382c259b2beff051f8024aa5ccba089881c21,65e27359bc163a19
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot936.jpg,176638,768,1024,RGB,True,115a096041a85ce986bb983b4e5b3393d52d0ed92a40a3af9261aedf0f6b3129,65e27359bc163a19
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot937.jpg,162888,768,1024,RGB,True,7dd799182b812c4503a47230ab0f6746fc358f48ec1841c95fa0ad3a13183ec5,65a27359b4163a1d
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot938.jpg,156350,768,1024,RGB,True,cc092dfc3e3ffc4cea4bb1c5a397026998fde17906ab43e70839f082569badb1,a23259ac061219a5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot939.jpg,152695,768,1024,RGB,True,64202fc0db0d8831fa4126e10fcc2ddb290c0970d5144e9a0ddccc5175e2373e,a25329ac471b05ba
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot940.jpg,146453,768,1024,RGB,True,7f98a77eb6b08ad6baa5c738389972de265f887bee6f7398a7460ae4089590e4,5211ac560b099c5d
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot941.jpg,147467,768,1024,RGB,True,9354ebb0323377d5b98775db9b40088f9289fa122539ab252475bc77c0589411,51a99442098cd8a5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot942.jpg,144072,768,1024,RGB,True,70470b7fd287c7cf2b709381e19808b9c0fc0af11ff7eadc7d1549e080a85e45,21a8544b899a4ca6
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot943.jpg,146966,768,1024,RGB,True,3bac40a1540f9b51b9f90693e3d45386e11ceac40984cff781685c297f721d3f,a18c460b8d4ca45a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot944.jpg,148383,768,1024,RGB,True,fcafa34699a233b3d395632a024949bd2cffe505e6ecf11793d32c8bbd6407ab,a99c46099c4c9609
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot945.jpg,153776,768,1024,RGB,True,7e8e0c542314146a331a66d89a125ebafb98187ad530847f20703ea94ccd7ab9,a97c46099a4c9619
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot946.jpg,154789,768,1024,RGB,True,2e0a3c6367bd6e57d6d849e4e607469747cd3b3d1ad0877ab094c93cc9a77e64,21ac560198dc9619
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot947.jpg,155088,768,1024,RGB,True,33550cc2a67f2a9ff76b4f3702b98ad43b1086e1f7370b6b4a43d23789933be2,41bc161bb019371b
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot948.jpg,155999,768,1024,RGB,True,1b658c6d9f34d711113a2bdf2cb3cc5a38cb9596265d41d30b7a037ffde2b335,51391432a52b253b
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot949.jpg,154060,768,1024,RGB,True,bf7383718969aa772776c8a468e5f95941d448f2ec9446dc8a82017c03a6dc96,f2693c6221226a63
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot950.jpg,154469,768,1024,RGB,True,a48ac1b11e9083a2d07edba8801c8d4b31d0d0bc07344fe0047abd7b579ff5d1,a26078e64b4492d6
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot951.jpg,155499,768,1024,RGB,True,f0c54fab5e4d213a90d5c95393747cdeb2c86b6e021a211a977ec4330af68034,f5d0709c925d16bc
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot952.jpg,158217,768,1024,RGB,True,2098a0f1218ebcf17dd1bb703b225ad84077f8f99a3e6b3fdda3fa13b7584720,abb1b8692533b423
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot953.jpg,162512,768,1024,RGB,True,2277039a8374430ddc2bc48a1ef11123ce44169c6b72678bd63a93a55ef20f71,533165424953694e
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot954.jpg,163934,768,1024,RGB,True,a0144c7502a4b077eebe6cb2241f464db423e56318b3ccd0715230f80bffa1e5,9672638492bae6cc
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot955.jpg,163141,768,1024,RGB,True,2bc632ab0b071f05d93ff8e15037bd3e118c35dac258efa8b0d33198bdb02b23,97f6fe9896b6ecc8
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot956.jpg,162414,768,1024,RGB,True,a402dea919a8826ba795510aa9e6aed0113750565e2d317890391395f9afa7ae,977de49919344dc5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot957.jpg,162143,768,1024,RGB,True,773f86a356ca3763c890eec79d63a5d3b28bd5aeeba26da7eb804c80ca5a6ee8,9f3fed4c193d6dcd
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot958.jpg,157159,768,1024,RGB,True,b3b5c121e457f1b3753e74ccf3bcf3d5abb1c5b9ae89f794a7252d24ce9aa44f,5f3f6dcd19397dcd
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot959.jpg,150123,768,1024,RGB,True,ac253fcbf7f536f5601d417a12620845b5ca9340e057bd06c5d9036b662ddd6c,671f75cc39397d4d
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot960.jpg,147353,768,576,RGB,True,ed9b1bbe25281a9fb53ec9c4c773b7af5a4c5629f1f8dc16da2498058739d411,9f378bee8325bb93
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot961.jpg,148299,768,576,RGB,True,e9801149ac8cc8b0e3195b019b5574a1bee539b9e92b1b725a01a266ce1ed040,9f379fee8b653b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot962.jpg,148764,768,576,RGB,True,b8343eba86cefca75a7a70576d025847b783b7519bed1e42f8dcd924c4de5384,9f369fee8b653b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot963.jpg,147600,768,576,RGB,True,a114d63bcaddf74a2290586dd470637dbcf15c49e50b3fb6b736cb32c0769ef1,9f069fee8b653b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot964.jpg,148224,768,576,RGB,True,b7eb4aacf7f4ae980ff3d1bdbca693c8358a0a4dc3023ed65c9d66c1e2603e58,9f069fee8325bb93
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot965.jpg,146898,768,576,RGB,True,13c094a9200b13bc657000f7dc3e37b304bc4b05b5f66e3f8a9e4fca935c77bb,9f469f6a8125bb93
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot966.jpg,148478,768,576,RGB,True,97a0d4fcd071a959bd8109b7609b7006f8bd6d28cf963d4fd6422636fd798ab3,1f469f6b8135bb95
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot967.jpg,149429,768,576,RGB,True,e18f7bb4c0089912d3ba22c10cf91943ce1301e8a232af6877c1ac70b9b4f413,3f469b6b8135bb95
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot968.jpg,148736,768,576,RGB,True,449a5fb836cb32e51e3c750040f75389b59bd7e0154fa0529e190ab408e548f0,3f46bbabc135bb94
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot969.jpg,149917,768,576,RGB,True,2b781238eaefa7aa2e3b8321d82b34f7daf4b4a392306d5835ac106c076ea0f5,3f06b3ab4935bb92
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot970.jpg,151275,768,576,RGB,True,c29959f064e96b6cbcf391a4134fd6b619ba9ac07f481ba6d55be72d22a16275,3f0eb7aa4b353b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot971.jpg,145327,768,576,RGB,True,24b8a40e1d946bc5890aaa467a0284529aa972e69cbd4a0ff23bc31af6ea9c06,3f0e93ea8b653b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot972.jpg,141935,768,576,RGB,True,ee36d312765ffc2f4c3c7f92806e3c4cdd7912332e738e94674b7bbe20dfd3a1,9b0f9bea8b653b9a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot973.jpg,140251,768,576,RGB,True,40e1997c719450364c65c91854cbbde9dcbd43b5e5a5322dfedc0b9975a91534,9f3f47bb8be5379a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot974.jpg,136008,768,576,RGB,True,b40cf0be1c0fedbb985f02fc4c489af0b38b9286d7e96a5c4f9f78d8825dd98b,87bf4f9bef8325bb
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot975.jpg,137125,768,576,RGB,True,89d2b3161d4692988ffa4a2eda769b24099d7c67690b49fe654343dbd75d12b0,039f3f4eeb836533
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot976.jpg,134833,768,576,RGB,True,9b9f1fca3ca807374c52ade7d099002ba682c501f12e34158ef3813adbf338b0,838f3f4ebf8b4325
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot977.jpg,134665,768,576,RGB,True,05fd4ce576622f401bec8e8b4f7b897ea7b90a817cdd223ce29e492b1bf76d80,93062fae9fce0365
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot978.jpg,134341,768,576,RGB,True,9deffdabebcc011e31305415462a72d142e4a76d5dcb9182f424e7a635a3634b,1f164f0e3ddd064a
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot979.jpg,130436,768,576,RGB,True,a6da26d035b121bd44b14a363994f5390161f896c55d162bb6642b3ff361fd81,3b1e4e4c3dbf06ce
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot980.jpg,131977,768,576,RGB,True,179ccb0184554b653ef38721806e6c9d8c67bb65bdd19b4e6dc7404689b3970f,2b3ece1d7e3b1dd4
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot981.jpg,131459,768,576,RGB,True,b4eaa46b3c4f8cba3ae3b8e0890d529ae2dcdf6062ddf5479b28259d994c5454,66be8c387a3a1d94
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot982.jpg,132760,768,576,RGB,True,86dbfd869d3318b2d98de66de780585ddf5e797684f907d845d734af4f67582a,667c9c3aee3a199d
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot983.jpg,131711,768,576,RGB,True,35a8dfeef933e233f7cde59115999ab24c180d1f47d74517d19f458d2e137ab4,5e6c9d3aee3e199d
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot984.jpg,122504,768,576,RGB,True,13cbc6bf72d51644ed2b0c6758a39054b03a6809d6584aafeceefaf674d2788c,663c8c187a3b1d94
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot985.jpg,112623,768,576,RGB,True,eac9eb061390b298de1e1eb1ed4aed3a0f78393fe4a858bf1b1961e8d4c5284c,3f1f5c4e3dff07c6
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot986.jpg,107696,768,576,RGB,True,8f57aa564f54532bfc842d3eec470dc6174dd63e6f056de6c6ad874bb7345da5,db87031f5f4eee8b
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot987.jpg,98740,768,576,RGB,True,b3c32c582bc87bcdee25b7fe5c57ccdb1b7c91e8045b95818d4cbd0e86a871a2,daa56b8def9f9faf
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot988.jpg,98003,768,576,RGB,True,6267246b39ecfcb28e8b28af05f24792240afb98b2d543af192ba1b38a546ca3,74bd53b4eab7fbc7
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot989.jpg,100637,768,576,RGB,True,1a9814f3227d66ff4dfd8f44aabb858bd058eb7e8faa74384ef621c09fb7309d,5962dcb9d6f5c7e5
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1050.jpg,231067,768,1024,RGB,True,a6a50e5cf37d02d57851d8e3a842192a44e190bff012c53b3459460ef308c470,f3e3b31bafaecdcf
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1051.jpg,228596,768,1024,RGB,True,b459b70b972c381866ed0067bb03f659a957bde9e73fd7c50e303f1bd970d98c,f3e3b31bafaecdcf
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1052.jpg,232798,768,1024,RGB,True,87eed55d67fdad695259c12bff1f181d64740e7068e6f70b7b6b47c5214f1ea4,f3e3f32bafaecdcf
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1053.jpg,228285,768,1024,RGB,True,21509c34ab4492098a2fc399e31a6f2ca0649bb052e1c6ed3261f81bd964b10e,e3f7b77bafaecdcd
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1054.jpg,224683,768,1024,RGB,True,7ca92ff3088fcd6775526e7a27f53674855f8ed58b0153ff4ff2e13185c469b1,d7e7f7734b8e89c9
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1055.jpg,217202,768,1024,RGB,True,33bd696ffd6800ec01a0a30c7f48897e20640780881092081b64f8ae9f4fdc7b,cff3ed764b8eadc9
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1056.jpg,223113,768,1024,RGB,True,3b46adbb346c8ea3592910de2527b7dc8c5dfa977b69e0b0ae0ff0b03a544ef4,bfd7dfcf664fadc9
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1057.jpg,217487,768,1024,RGB,True,5a280b06f15012c2b9a20b18527c9df0d7a2948e08b4fdc65dd7597f4435f7d4,aff7ddcf664eadc9
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1058.jpg,208529,768,1024,RGB,True,eb3710a415cf7b6e466ead9899f921ed66a643f32c927a82bee2ca79c5c7b574,affffdcf4e8eadc9
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1059.jpg,206297,768,1024,RGB,True,4d7cc364c5352546b449bbe03045d5adb6b6690db046f500887fd38a6cbe16ec,dfafbddf6e8e6d4b
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1060.jpg,205057,768,1024,RGB,True,ac84914f88e12a5701f6201525c7011e996131c29d2abd7d5ef9750a7b330e0e,9fcfffdc4e8e0fd3
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1061.jpg,204301,768,1024,RGB,True,e88a2059ac05888bc60ae41be61fd1ce729c5ff5d10482e2ce5da0537101a301,9feff7de4e2e4fd3
Coconut,valid,Gray_Leaf_Spot,GrayLeafSpot1062.jpg,201588,768,1024,RGB,True,74f229344436ed3e016b09916fe27dd11bb8d75c3272ee60916886cca08d967a,cfd7eb7e464e4ddb
