crop,duplicate_file,original_file,sha256,action
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (169).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\35c64b94-b2f4-456d-b55f-a376827186c2___GHLB2 Leaf 129.JPG,93fe36d1f77424a22446e9ac58f53a7292bd7ff889c125f10d1555fcdc9d0479,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (172).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\37dacc71-848d-43bd-8bb3-85ceafb11f91___GHLB2 Leaf 8605.JPG,f3afaf2d5a87d83c22c0dd21846b76d1bb54961f50f13009aa251be769d9d2f5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (174).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\039e5d57-64e2-41de-8ccf-e44598bcedb0___RS_Late.B 6883.JPG,ad3aed5ec69b721d8867ead309d0feddae788efa0b2de7a1f55db053c2617fc5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (176).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\39d14e05-28cd-45c7-98b8-64ffb4552ed9___GHLB2 Leaf 9034.JPG,78bdc1bc6b170024d0e5396d6f6b6f576afdf43a8c82dbece6c3b9f02c78d4ee,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (177).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\39f11cfa-d3a8-4845-9cc8-8ffa2f707d66___RS_Late.B 6119.JPG,83ea4d073fbb2c8debce01d57ab10289a5a7edf45b4f32cccb804e3f2e56f559,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (180).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\40bca58c-a09e-429b-a0b3-03fce3ea88e5___GHLB2 Leaf 9113.JPG,f5de21681d27c185eca96510a15e163d6510d7862d9a59e087f082c6b55894af,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (181).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\40de149e-4734-4d63-a34a-7ab34ace1ae5___RS_Late.B 6126.JPG,ef37062a4091795ee77727a9ecade202da7ae3076bca4c17dd0816a550842d5a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (182).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\41c1d7a7-5d90-4b0a-bd41-565393d422c5___GHLB2 Leaf 108.1.JPG,a1622ad2c88aa0410770e685a8813ed76a8cf64453f39fd2f598656347f8df5d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (185).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\42bc64dd-b367-4cc0-b5df-689c1e86705d___RS_Late.B 4906.JPG,f762ef99822f62640c2093ecf0b56742a7c94944229311e726e8ab8b6ca9fc58,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (189).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\44de5100-871f-495d-b4c6-70ab89059a68___RS_Late.B 7043.JPG,14445cfad0dae99c6f2823caf7941f537fc1de1c6edf818c1874857c5744beb6,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (191).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\44f72a0c-3313-44bd-acdb-905ae5944a57___GHLB2 Leaf 8880.JPG,35e0a1038a44c1c9aa7d5d5281fdc1b65ebdba896e08707fa21a247df4a35672,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (192).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\45c8ee5d-1476-4306-a8c6-6a4cbd80f5cb___GHLB2 Leaf 8900.JPG,9d761da08766f3516babbd4b9b9a285370bfe814f1aae6f0fee9617ed4cb4ba0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (195).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\46aabd9e-80c5-440b-924a-229f146b571c___GHLB2 Leaf 8955.JPG,7db17077c770551aefe79da44be3705f2ba89be703e5743f537294257d4117f7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (196).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\46ac1a7f-6529-4812-9d11-996a288a907b___GHLB2 Leaf 113.4.JPG,a3945b8ae6a092395158126e9aa2211664ea54d25e4e9ef6739a44bcee5d5fab,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (198).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\46b29233-cfd6-47d0-99b5-504a4df17bbf___RS_Late.B 5350.JPG,e753b17213fa1275a067e970b8b198d1bfbad25956da9c31dfe892391c21fd97,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (199).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\46c6a276-b915-46d0-9a28-5655645c2d8b___RS_Late.B 7115.JPG,f6f94285c7af6b2739c037285a48a1a976eea0ecf1031995a3270d35d570af11,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (203).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\47a9ad56-28b2-4aaa-915e-55d04bef03b7___RS_Late.B 5425.JPG,0f20124cf924879eb17939c04ab6291662f7ec4e53ef019c9f34639a48d8bb15,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (207).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\48f00178-13a0-4565-b09d-57944fe67472___RS_Late.B 5081.JPG,15128f99169f4b7c34834110a754cbbb9b64676e8da99744504da2954d62e8c0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (209).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\49d0531e-3d55-47b6-a4ed-2d87bd23bbcf___RS_Late.B 5457.JPG,a23e4530e53b3aeb8f6e93abb2599ba3368765f014350615dc675a8b16605310,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (21).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8d786c11-5426-4af6-96a0-0c0d9ec804d7___RS_Late.B 5009.JPG,185cef057c704d4ee630fba751451de840a183256b21a396c6c70787c86c6dfd,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (210).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\050ddb3f-1eb7-4905-8fa3-fc537dc50b7a___GHLB2 Leaf 9042.JPG,4374215de32b06db17c1a466f3482c1dec76a25cf92cbe9d9a8d4e47f6ed9e57,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (215).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\51c47d39-74a9-46d4-be22-05b9c5a16eae___RS_Late.B 5557.JPG,f1b37cba3ed94440180ba6ca287f0c28f758b76427dc3a764d7a172550b8b0d0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (216).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\52edaa52-3129-44d4-9d3b-cfb9edf3e3fe___GHLB2 Leaf 8702.JPG,8a5db522869533f8eae88cb05ec7f3c3883a5480ce5416da31422d32e8d2a725,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (217).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\53dfd9b5-4486-48c6-96c7-08cf93e0aff2___GHLB2 Leaf 9022.JPG,4e19a78ef57627182d6aba7e4fa44580efe761bd7d0dde37ef855b3b60e14133,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (255).jpg,F:/SIH_DATASET/processed/tomato\train\Early_blight\lateblightTom_lesion3.jpg,5c1914d9fb4714604f97b77a58c55154e6bc48a5f584187f2309b6d387e6094c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (27).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8e06d830-df85-4b76-be46-c7814bedcd51___GHLB2 Leaf 8907.JPG,68f5c8ec79918e24e4122196d9162165195de1ae7dcd7fed7e4b0dd6ba0b52ef,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (34).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8f6e4229-2e6c-409c-8e9b-e3573a478b8a___RS_Late.B 5044.JPG,f8a4eba41f800f478df925942aecf018abc4a9b8a4501b805b9aba42d80c0fe5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (35).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8f96e29c-d210-47a7-bdcb-e87821bb66c8___RS_Late.B 6872.JPG,8b1cfc44c12a85ffb29353f02a5bf3e10ce308b9a508ff1af1ba8bf3b2ecbbe5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (37).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8f652c9e-134b-4b9f-bdca-15ad4f6a87ba___GHLB2 Leaf 8808.JPG,c768d3af45e2ddb168e9d93f7c386de4078b3c6fb43321831b9a0cd5b13090a7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (38).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\8f27364b-aafa-49a8-b288-e442cb8bde11___RS_Late.B 6285.JPG,d894aa494b2bc81f08778305a8a54733c134d4c96763eb6004f99ddde5023168,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (45).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\09d2deda-7403-489f-b723-5ae5e00e2311___GHLB2 Leaf 8756.JPG,31b827d86e3a66198f67013a68cb8a3101794fcbe4c5627e1f672d885193c793,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (46).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\09e2fe63-c535-4986-a697-ed275752dc75___GHLB2 Leaf 9030.JPG,221a67e83d583929e2479afa5902a39384f15d70aa918bc912a5e50c79c01d19,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (51).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\9adeaa24-183e-4403-b899-6fdce79ed524___RS_Late.B 6023.JPG,c37a688275f852d3170e697f51c0f3e954c0c5ff8db2ab5e8593d09dea9ad3fb,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (97).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\013f987a-9371-4763-a104-ea6f326e584b___GHLB2 Leaf 8556.JPG,0ca9bcb7fbb8b6edd736e09af3ec72e7f7c708475fd11e3a4b12033e909967ed,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (98).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\13adbb9e-c4e1-46bd-8621-ae351dd464ca___RS_Late.B 6595.JPG,c59b2055c2c59d9b35c31c95e159d3aad48ad3fb0c70c06215e75e2c299dede1,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (99).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\014d4972-1301-46d3-afc4-56470b774137___GHLB2 Leaf 8831.JPG,6bf7642118790f2b8a7f7baf35bb438e388fc61e754efdbb64c9d178cccf79a9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb1.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (268).JPG,fa3cd8d7a8e9125fee7573fc849045cc272b1ed7db46dc0299d886ee2dec89ba,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb11.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (279).JPG,9bc5c33dfbf233f4607339af738dea01656620e6041aa2676211cd4f9eb0f711,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb25.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (293).JPG,192091ef577d346672b594fe7e7e1174a2b55406ad170af3a321769f0ea8dbb9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb26.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (294).JPG,a4a44dda493c5e0f04c21e166a4e86627cc447f43ecfee5e68ef11ba59d8731d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb3.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (271).JPG,f0192b4dc498f016eb2f9e5d12cd66c11d6e53654049e38322268e8518537925,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb49.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (317).JPG,024471dc21470f09ec707fc441d23e91f3f613f32e016867155168880cb07e66,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb5.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (273).JPG,064ac0e361dcfad531046cbcd73f6c87b82f9c01b220b44cfdb9df8c29246370,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb6.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (274).JPG,249d8c0531d18da557254d69c35161f451f89cc34cada5c3e3be7540e7aa8bf7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb80.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (348).JPG,84ed60c67cc7f591449cab8ead5f719cdf1f6a83d09ffd5f127a62dd394cbdf0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb81.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (349).JPG,0cf9890d4216df65a8679508a3f631389b79dc8ff8f5ae701d39f44c3c6741da,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb82.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (350).JPG,e52d37d536c4c52e66eab42f3cdac168c2fca765ceb2517e6cb615d03b4beb17,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb85.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (353).JPG,dc42ade375de357c8789ced8b2f8a32398e639b3cde1f0f373e93997250288c5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb88.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (356).JPG,e7d4b0ba419758fc083d16f53135b05fcc1251fe57cdd104a8a782d72dcc9be8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb91.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (359).JPG,7c8229ce82170d8e4919412ca36c8cfb511a32c983dbe26c9ab796a22d6abf34,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb92.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (360).JPG,a7211d1cfdb8b48eaf51bc5bb1c25d445093e47cd679b8c43c23bbdb14629497,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb93.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (361).JPG,f7316a7264fb7272eb7e34f8f7014b6ffa0719471e237c3d91250fc497fd81e3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb94.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (362).JPG,49a24b2ac65127d1b29e9266fcc00351806b7a27051beed86c3385c49292b30f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb97.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (365).JPG,22aba8d52b1beb5c369ce868a9bb8f7ffa0cdd1c9d9927ba0280973524312b2e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\Lb98.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (366).JPG,5d0531db7c5427e0e21fc1ed30551893780d3196a52d82b33e2e2beea51e7cf9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\c1775bad-7c02-41fb-bb7d-f8df91d60ac3___GHLB_PS Leaf 23.5 Day 13.jpg,F:/SIH_DATASET/processed/tomato\train\Late_blight\98586693-fe1f-4ea0-8e27-4501b61cf09b___GHLB_PS Leaf 23.5 Day 13.jpg,90220c67ab2c3ed150e93f0c26691d463200e784c74152e62acedac8a4d2d525,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,F:/SIH_DATASET/processed/tomato\train\Late_blight\861d8b00-57a4-46b0-b51a-09d102dbe119___GHLB_PS Leaf 24 Day 13.jpg,3a60a7b6f3a287981d21dca37f27e5480cc46d1144688d435e53db7a47b7006f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\e20107e7-137f-400e-817f-5dc4c58e5d70___GHLB2 Leaf 8677.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\5688ea99-c949-41d0-bbab-9cbf0ffb8bcd___GHLB2 Leaf 8677.JPG,6e1610d4e0f6f84108af112322d11779254b2b2d41958449c64b0bf938628444,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\e5d707cd-077c-43af-bda9-6138e516ff51___GHLB2 Leaf 8999.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,2aeb7479e975df37dfb54aa7b403f57f2ad90b018c37809e572a2a932f55d2a7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(391).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\93c02ade-4b3a-4401-836d-0577276c645c___Crnl_L.Mold 8736.JPG,dea6332bbe5407247017cb3a455ba7803e350e5b208e5ca31290f35e6e37c0bc,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(394).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\097b050a-eaa4-4e4a-a30a-b72d1a4c0cc4___Crnl_L.Mold 8682.JPG,5ef8a889124181cabf5a27e04e29a319f7450a9702263cf7115732de90fad9be,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(399).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\113ae06c-f41b-47f3-a1a5-bffd33fcfac1___Crnl_L.Mold 8746.JPG,dda72b07d6a31d0f63d33742f13fe7e62841e442db4f0c15e9191f1c9464cf5f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(401).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\119fca56-2a51-4c1f-9ba3-85977da1fd3b___Crnl_L.Mold 6898.JPG,ac68c40320995a979c925e43fcf619eab4c447b372ab6619a1b8b9a03f4f340a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(402).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\128f8a8f-257f-4fb1-b4c3-4eeb524af355___Crnl_L.Mold 8985.JPG,8e01a75e7db88ff5400b9119dcf28020a72f354705df637f2be1b55010a64b89,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(404).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\150f6844-796d-4960-b42b-629f25806bfb___Crnl_L.Mold 7096.JPG,737a2a8852ce785902dbd86f9e7c8a6e4d4100c56c93f964316f6d1e543db056,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(406).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\158d72b9-7f14-4466-9b20-13909636294f___Crnl_L.Mold 8829.JPG,374a4bee79672084c35171af33e6160b8143e8e644e3bfee8ec8bb93f7a805ce,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(408).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\167ce5ce-ef32-4544-a7aa-d05d315ef61a___Crnl_L.Mold 9113.JPG,2cb7b85e62837f9eba1daeb4ec583750a1aa9d737c65b0fdd6e9f4edede639aa,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(409).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\171e415f-917b-49c1-90f5-9f4a90ac0f7f___Crnl_L.Mold 8648.JPG,882e1005e42a9b0bd2d18eb2f8947d6432b29ad1829bff0e7b15c9e4a01e580c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(411).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\0185befe-f0b5-4848-9677-f33c2237f4e9___Crnl_L.Mold 8729.JPG,d8e929982f75d3bb6b8e0789073634619e3596084a05980597005369552f78dc,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(412).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\201ada31-7b91-42c1-a245-4d37df0b2c52___Crnl_L.Mold 8742.JPG,fbe946b7198edebf24730d2d9f828306e45d5c9b8c3760dd43f34a3806088e47,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(413).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\220cb426-88be-48c1-bcbf-a776e5659930___Crnl_L.Mold 8714.JPG,7341073ab830ce131473908629a79e99db4955abcd234472cb6e18d050279755,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(414).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\240a5b33-6071-4129-b017-1c7bba52a690___Crnl_L.Mold 6991.JPG,126bf33ca1b41c4ac06a6619101d5a6ee98e86e5e46497fa072669302de939da,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(415).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\269f3e0a-4d4f-4598-b19d-9f5428342464___Crnl_L.Mold 8745.JPG,fefb0671a763885037def7dbe1c54ec9a11c56c868e8869ec270822a4db005c2,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(417).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\273b19fa-2701-4679-a994-8a37040ac343___Crnl_L.Mold 6577.JPG,6c3fb757664e25fb2e884ca83668c37ab36e85b2b9a3f5d9d323d5527ebc429b,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(419).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\301d7712-9538-418b-a767-041aa830d1ad___Crnl_L.Mold 6711.JPG,bc072ada32e4ab72ba50bacda2803583be308123ff73ab5148821027f26e700a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(420).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\306d3e00-d180-4645-9858-b22e3a292554___Crnl_L.Mold 6627.JPG,64b109d10ef6044dd93112513427f19a9b13e35f535ae51d4c303329e4802c97,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(422).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\354c1fb7-f8ee-4a39-af91-0e5ef49b20bb___Crnl_L.Mold 8959.JPG,b55027e6717694033d2e86a4353fc0cd168bfaac240ab759fc4d546d3c988120,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(423).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\355b3ad0-1d3b-49ea-80c8-3254a06a660c___Crnl_L.Mold 8968.JPG,ab4c0eabeaeb352fe89e87d5e2370cd165626eac88e42a01a2eadc6b12829a73,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(424).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\361dc151-4e5f-498a-8813-98c9e0ec806d___Crnl_L.Mold 6999.JPG,104835ec4f3b64c59955fbd2cad7037bfafb2a09c3b6ec00c45c0a3fce55c338,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(425).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\408bcf77-7dd7-4a8a-9f3a-b97684520217___Crnl_L.Mold 6611.JPG,6ccef23400cc65de5dd22ddeee75ded7e76be001268e3dd3bdb8b797cc53cff6,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(426).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\0425e1f8-950e-4f8f-a8cc-66809d61ef54___Crnl_L.Mold 6783.JPG,7bbf64047b3188c1448b746f287ae4bf5964c083f5fc0239416c6b68a8274194,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(427).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\0443d006-9d75-4d46-9312-941f21e3791d___Crnl_L.Mold 9139.JPG,3faf3c8111a86a9eda152557f27390bc2de0cf576a4a34806b63cc9af02846ed,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(430).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\450b736f-8e2d-46e0-be60-6481f37d8612___Crnl_L.Mold 6882.JPG,a8f9b2b4ecaaa7b80ff6a3a184e847d6809f79b44aefc8d288956a2f1ab9ce97,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(431).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\452bc068-6862-4715-a724-a4057d4155ee___Crnl_L.Mold 6866.JPG,997714b26ebb818386082a4640e7058b9853513cdd591d552df8668185b55947,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(432).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\454b480b-2ac5-4992-bc5e-5ac95311214c___Crnl_L.Mold 6544.JPG,92dfc82e9ec69df9ea1f548e9aae51b662cb252118c6289146415bc069cf5d1f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(440).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\526cef23-88d8-4dd8-8ff4-eed6e98ac7d4___Crnl_L.Mold 6856.JPG,95ef975c5a230535e9a937c4ab4f89fc485f6c23cdc2bb00e92362abae735cdf,DEDUPLICATED
