original_path,processed_path,action,reason,dataset,crop,class
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_002.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_002.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_003.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_003.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_004.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_004.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_005.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_005.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_006.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_006.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_007.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_007.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_008.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_008.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_009.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_009.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_010.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_010.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_011.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_011.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_012.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_012.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_013.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_013.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_014.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_014.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_015.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_015.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_016.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_016.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\validation\brownspot\brownspot_rotated_017.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_brownspot_rotated_017.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dd (513).jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dd (513).jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dd_328.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dd_328.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf (1)_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dis_leaf (1)_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_1_iaip.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf (1)_iaip.jpg,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_324_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dis_leaf_324_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_328_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dis_leaf_328_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\download_1.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_download_1.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (1)_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dsd (1)_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (149)_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dsd (149)_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (173)_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dsd (173)_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_149_iaip.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (149)_iaip.jpg,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_173_iaip.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (173)_iaip.jpg,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_1_iaip.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (1)_iaip.jpg,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_222_iaip.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_dsd_222_iaip.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\accur.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_accur.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\cotton.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_cotton.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\download.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_download.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\DSC_1119.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_DSC_1119.jpg,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\Flask.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_Flask.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\InceptionV3.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_InceptionV3.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\resnet50.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_resnet50.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\resnetacc.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_resnetacc.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\resnetv2.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_resnetv2.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\raw\DS_COTTON_03\Cotton-Leaf-Disease-Detection-main\Utils\streamlit.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Cotton\processed\images\Cotton-Leaf-Disease-Detection-Main\DS_COTTON_03_Cotton-Leaf-Disease-Detection-Main_streamlit.png,KEPT,Valid image passing all automated filters,DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\icon.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_icon.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\splash.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_splash.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\android\icon\drawable-hdpi-icon.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_drawable-hdpi-icon.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\android\icon\drawable-ldpi-icon.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_drawable-ldpi-icon.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\android\icon\drawable-mdpi-icon.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_drawable-mdpi-icon.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\raw\DS_COFFEE_04\Coffee_Recognize-master\resources\android\icon\drawable-xhdpi-icon.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\01_Plantation_Beverage\Coffee\processed\images\Coffee_Recognize-Master\DS_COFFEE_04_Coffee_Recognize-Master_drawable-xhdpi-icon.png,KEPT,Valid image passing all automated filters,DS_COFFEE_04,Coffee,Coffee_Recognize-Master
