dataset_id,crop,class,file_path,width,height,format,file_size,readable,blur_score_if_available,brightness_score_if_available,quality_flag,reason
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_054.jpg,300,300,JPEG,11843,True,355.23,101.93,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_055.jpg,300,300,JPEG,6468,True,25.24,121.78,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_056.jpg,300,300,JPEG,18461,True,1459.46,124.49,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_057.jpg,300,300,JPEG,14043,True,583.95,118.3,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_058.jpg,300,300,JPEG,12327,True,351.36,135.16,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_059.jpg,300,300,JPEG,7669,True,44.64,131.38,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_060.jpg,300,300,JPEG,7376,True,37.73,158.75,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_061.jpg,300,300,JPEG,11760,True,285.12,129.31,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_062.jpg,300,300,JPEG,9123,True,98.93,134.73,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_063.jpg,300,300,JPEG,13104,True,650.64,135.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_064.jpg,300,300,JPEG,13988,True,517.05,140.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_065.jpg,300,300,JPEG,7450,True,84.59,134.43,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_066.jpg,300,300,JPEG,6640,True,91.95,143.31,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_067.jpg,300,300,JPEG,12397,True,280.6,137.55,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_068.jpg,300,300,JPEG,9423,True,225.46,123.9,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_069.jpg,300,300,JPEG,8405,True,62.51,126.23,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_070.jpg,300,300,JPEG,8016,True,59.42,146.21,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_071.jpg,300,300,JPEG,6746,True,32.96,143.27,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_072.jpg,300,300,JPEG,10512,True,369.6,129.87,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_073.jpg,300,300,JPEG,6188,True,24.04,106.87,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_074.jpg,300,300,JPEG,12322,True,254.32,131.56,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_075.jpg,300,300,JPEG,6636,True,25.76,149.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_076.jpg,300,300,JPEG,7763,True,52.61,132.16,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_077.jpg,300,300,JPEG,9018,True,103.02,133.51,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_078.jpg,300,300,JPEG,6701,True,32.56,133.38,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_079.jpg,300,300,JPEG,7778,True,70.42,128.95,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_080.jpg,300,300,JPEG,9216,True,107.95,134.81,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_081.jpg,300,300,JPEG,12613,True,420.39,140.38,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_082.jpg,300,300,JPEG,8506,True,122.1,109.9,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_083.jpg,300,300,JPEG,13607,True,453.44,131.03,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_084.jpg,300,300,JPEG,10634,True,147.85,132.35,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_085.jpg,300,300,JPEG,9047,True,113.11,128.99,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_086.jpg,300,300,JPEG,13050,True,415.77,131.05,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_087.jpg,300,300,JPEG,6677,True,29.64,133.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_088.jpg,300,300,JPEG,9646,True,292.58,125.01,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_089.jpg,300,300,JPEG,10400,True,221.88,139.97,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_090.jpg,300,300,JPEG,10671,True,427.24,115.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_091.jpg,300,300,JPEG,18228,True,660.3,150.76,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_092.jpg,300,300,JPEG,7477,True,44.09,138.43,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_093.jpg,300,300,JPEG,6053,True,15.68,156.58,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_094.jpg,300,300,JPEG,13472,True,409.24,130.61,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_095.jpg,300,300,JPEG,11012,True,469.13,141.32,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_096.jpg,300,300,JPEG,8654,True,154.79,126.44,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_001.jpg,300,300,JPEG,12209,True,1137.45,103.78,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_002.png,300,300,PNG,155558,True,4104.34,143.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_003.jpg,300,300,JPEG,7298,True,73.99,112.77,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_004.PNG,300,300,PNG,134508,True,605.76,167.44,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_005.jpg,300,300,JPEG,22237,True,3995.29,128.44,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_006.PNG,300,300,PNG,127532,True,369.79,131.9,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_007.jpg,300,300,JPEG,17287,True,2204.22,143.93,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_008.PNG,300,300,PNG,147105,True,1323.57,100.81,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_009.JPG,300,300,JPEG,18039,True,2275.73,98.07,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_010.PNG,300,300,PNG,149732,True,918.95,96.07,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_011.JPG,300,300,JPEG,16447,True,1806.6,96.23,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_012.png,300,300,PNG,155558,True,4104.34,143.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_013.jpg,300,300,JPEG,12209,True,1137.45,103.78,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_014.png,300,300,PNG,155558,True,4104.34,143.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_015.jpg,300,300,JPEG,7298,True,73.99,112.77,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_016.png,300,300,PNG,155558,True,4104.34,143.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_017.jpg,300,300,JPEG,22158,True,3988.34,128.45,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_018.png,300,300,PNG,155558,True,4104.34,143.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_019.jpg,300,300,JPEG,17287,True,2204.22,143.93,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_020.PNG,300,300,PNG,129648,True,350.32,115.15,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_021.jpg,300,300,JPEG,13341,True,1402.86,111.64,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_022.PNG,300,300,PNG,145036,True,1112.86,117.58,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_023.jpg,300,300,JPEG,7344,True,308.56,121.32,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_024.PNG,300,300,PNG,131280,True,309.58,104.76,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_025.jpg,300,300,JPEG,12160,True,1045.36,128.2,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_026.PNG,300,300,PNG,148670,True,689.89,115.71,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_027.jpg,300,300,JPEG,15444,True,694.77,136.06,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_028.PNG,300,300,PNG,120017,True,371.09,118.0,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_029.jpg,300,300,JPEG,17127,True,1586.3,124.56,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_030.jpg,300,300,JPEG,10496,True,741.49,148.48,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_031.jpg,300,300,JPEG,13330,True,1022.66,142.89,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_032.jpg,300,300,JPEG,21009,True,2726.69,106.6,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_033.jpg,300,300,JPEG,14171,True,916.3,98.59,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_034.jpg,300,300,JPEG,15425,True,2269.33,89.01,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_035.JPG,300,300,JPEG,14977,True,1726.51,109.6,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_036.JPG,300,300,JPEG,12263,True,616.0,116.01,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_037.JPG,300,300,JPEG,12100,True,373.59,110.79,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_038.JPG,300,300,JPEG,15154,True,1485.65,113.74,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_039.jpg,300,300,JPEG,18743,True,2497.03,109.13,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_040.jpg,300,300,JPEG,9416,True,191.21,146.86,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_041.jpg,300,300,JPEG,11623,True,1159.46,158.36,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_042.jpg,300,300,JPEG,10176,True,327.63,134.94,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\bacterial_leaf_blight\blight_rotated_043.jpg,300,300,JPEG,8805,True,189.69,147.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_001.jpg,300,300,JPEG,8097,True,77.61,120.07,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_002.png,300,300,PNG,122934,True,956.98,120.2,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_003.jpg,300,300,JPEG,8064,True,79.15,144.59,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_004.png,300,300,PNG,120803,True,714.86,125.39,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_005.jpg,300,300,JPEG,6630,True,216.34,147.72,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_006.png,300,300,PNG,103680,True,257.57,94.51,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_007.jpg,300,300,JPEG,6828,True,36.18,115.04,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_008.png,300,300,PNG,132201,True,957.94,116.4,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_009.jpg,300,300,JPEG,8023,True,85.11,129.95,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_010.png,300,300,PNG,101654,True,346.89,104.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_011.jpg,300,300,JPEG,8081,True,409.55,130.02,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_012.png,300,300,PNG,127963,True,990.58,97.41,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_013.jpg,300,300,JPEG,15282,True,1178.94,136.72,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_014.png,300,300,PNG,115870,True,404.33,47.53,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_015.jpg,300,300,JPEG,12369,True,632.05,141.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_016.png,300,300,PNG,107086,True,502.86,116.41,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_017.jpg,300,300,JPEG,6150,True,27.63,133.55,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_018.png,300,300,PNG,126791,True,1189.02,117.62,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_019.jpg,300,300,JPEG,6360,True,24.54,129.36,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_020.png,300,300,PNG,97317,True,412.75,75.65,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_021.jpg,300,300,JPEG,10242,True,353.18,98.39,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_022.png,300,300,PNG,120478,True,1335.93,97.41,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_023.jpg,300,300,JPEG,9659,True,346.6,137.14,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\blast\blast_rotated_024.png,300,300,PNG,111794,True,851.18,109.33,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_001.jpg,300,300,JPEG,18497,True,1829.46,154.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_002.png,300,300,PNG,153969,True,1016.65,126.29,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_003.jpg,300,300,JPEG,11158,True,454.09,153.13,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_004.png,300,300,PNG,120147,True,640.9,143.09,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_005.jpg,300,300,JPEG,15646,True,1386.83,132.24,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_006.png,300,300,PNG,118574,True,367.39,167.14,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_007.jpg,300,300,JPEG,13092,True,1591.17,92.12,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_008.png,300,300,PNG,148053,True,1614.06,130.91,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_009.jpg,300,300,JPEG,16448,True,2161.19,105.49,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_010.jpg,300,300,JPEG,18969,True,2960.78,114.02,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_011.jpg,300,300,JPEG,10370,True,503.84,116.59,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_012.jpg,300,300,JPEG,16220,True,1562.4,119.57,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_013.jpg,300,300,JPEG,15901,True,1946.99,123.87,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_014.jpg,300,300,JPEG,16900,True,1840.35,126.74,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_015.jpg,300,300,JPEG,8845,True,151.42,103.67,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_016.jpg,300,300,JPEG,11252,True,415.41,120.8,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\validation\brownspot\brownspot_rotated_017.jpg,300,300,JPEG,8293,True,73.43,133.63,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dd (513).jpg,3088,3088,JPEG,4136846,True,1015.05,128.59,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dd_328.jpg,3088,3088,JPEG,4602287,True,1125.53,119.62,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf (1)_iaip.jpg,694,694,JPEG,46211,True,979.46,168.5,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_1_iaip.jpg,694,694,JPEG,46211,True,979.46,168.5,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_324_iaip.jpg,691,691,JPEG,58789,True,2961.42,131.67,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dis_leaf_328_iaip.jpg,691,691,JPEG,56637,True,2973.45,133.61,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\download_1.jpg,100,100,JPEG,1130,True,265.22,213.15,SUSPICIOUS_LOW_RES,Extremely low resolution (100x100)
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (1)_iaip.jpg,617,617,JPEG,41994,True,1009.51,130.76,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (149)_iaip.jpg,694,694,JPEG,47265,True,1029.51,149.92,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd (173)_iaip.jpg,617,617,JPEG,43014,True,1003.43,124.87,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_149_iaip.jpg,694,694,JPEG,47265,True,1029.51,149.92,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_173_iaip.jpg,617,617,JPEG,43014,True,1003.43,124.87,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_1_iaip.jpg,617,617,JPEG,41994,True,1009.51,130.76,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\static\uploads\dsd_222_iaip.jpg,617,617,JPEG,38926,True,702.0,130.63,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\accur.png,378,252,PNG,18852,True,3139.13,245.45,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\cotton.jpg,638,479,JPEG,85331,True,2877.08,189.0,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\download.png,378,248,PNG,16296,True,3608.36,245.52,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\DSC_1119.jpg,2048,1371,JPEG,499779,True,954.79,119.39,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\Flask.png,980,408,PNG,47747,True,4617.38,62.01,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\InceptionV3.png,378,248,PNG,14491,True,3269.07,246.21,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\resnet50.png,372,248,PNG,20484,True,3179.19,245.77,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\resnetacc.png,384,248,PNG,16676,True,3767.92,244.46,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\resnetv2.png,372,248,PNG,17647,True,3522.16,245.71,CLEAN,Passes technical checks
DS_COTTON_03,Cotton,Cotton-Leaf-Disease-Detection-Main,Cotton-Leaf-Disease-Detection-main\Utils\streamlit.png,4722,1528,PNG,48791,True,5265.16,238.96,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\icon.png,1024,1024,PNG,98268,True,824.54,43.01,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\splash.png,2732,2732,PNG,70498,True,138.93,253.73,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-hdpi-icon.png,72,72,PNG,4777,True,9168.82,51.65,SUSPICIOUS_LOW_RES,Extremely low resolution (72x72)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-ldpi-icon.png,36,36,PNG,1992,True,13967.98,57.6,SUSPICIOUS_LOW_RES,Extremely low resolution (36x36)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-mdpi-icon.png,48,48,PNG,2937,True,14413.77,55.14,SUSPICIOUS_LOW_RES,Extremely low resolution (48x48)
